id,filename,item,itemtext,type,relevance,count,year,sentiment,anger,fear,joy,sadness,disgust
1477,"/home/jdellaria/Desktop/UNGA Speeches/2016/TUR_71.txt.nlu.json",Keyword,"terrorist organization",NULL,0.948397,0,2016,-0.657996,0.242222,0.508088,0.029457,0.536613,0.343458
1480,"/home/jdellaria/Desktop/UNGA Speeches/2016/TUR_71.txt.nlu.json",Keyword,"terrorist organizations",NULL,0.697936,0,2016,-0.274652,0.229746,0.462015,0.014281,0.273418,0.347687
1484,"/home/jdellaria/Desktop/UNGA Speeches/2016/TUR_71.txt.nlu.json",Keyword,"Fethullah Terrorist Organization",NULL,0.586519,0,2016,-0.519308,0.338123,0.401299,0.003476,0.283216,0.369687
1486,"/home/jdellaria/Desktop/UNGA Speeches/2016/TUR_71.txt.nlu.json",Keyword,"GENERATION TERRORIST ORGANIZATION",NULL,0.583583,0,2016,0,0.138157,0.161842,0.171933,0.451836,0.316307
1487,"/home/jdellaria/Desktop/UNGA Speeches/2016/TUR_71.txt.nlu.json",Keyword,"ofthis terrorist organization",NULL,0.582268,0,2016,0,0.236826,0.340591,0.025705,0.380889,0.257156
1488,"/home/jdellaria/Desktop/UNGA Speeches/2016/TUR_71.txt.nlu.json",Keyword,"Fethullahist Terrorist Organization",NULL,0.581694,0,2016,0,0.230367,0.169166,0.018988,0.142845,0.181444
1489,"/home/jdellaria/Desktop/UNGA Speeches/2016/TUR_71.txt.nlu.json",Keyword,"merciless terrorist organizations",NULL,0.575581,0,2016,0,0.317261,0.421413,0.003092,0.293668,0.357571
1491,"/home/jdellaria/Desktop/UNGA Speeches/2016/TUR_71.txt.nlu.json",Keyword,"terrorist organization PKK-PYD",NULL,0.573067,0,2016,0,0.241684,0.258336,0.022043,0.211109,0.488724
1517,"/home/jdellaria/Desktop/UNGA Speeches/2016/PSE_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.410026,0,2016,0,0,0,0,0,0
1580,"/home/jdellaria/Desktop/UNGA Speeches/2016/SSD_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.429175,0,2016,0,0,0,0,0,0
1620,"/home/jdellaria/Desktop/UNGA Speeches/2016/SYR_71.txt.nlu.json",Concepts,Terrorism,NULL,0.976297,0,2016,0,0,0,0,0,0
1623,"/home/jdellaria/Desktop/UNGA Speeches/2016/SYR_71.txt.nlu.json",Concepts,Counter-terrorism,NULL,0.635142,0,2016,0,0,0,0,0,0
1634,"/home/jdellaria/Desktop/UNGA Speeches/2016/SYR_71.txt.nlu.json",Concepts,"Global Initiative to Combat Nuclear Terrorism",NULL,0.348284,0,2016,0,0,0,0,0,0
1640,"/home/jdellaria/Desktop/UNGA Speeches/2016/SYR_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.518162,0,2016,0,0,0,0,0,0
1669,"/home/jdellaria/Desktop/UNGA Speeches/2016/SYR_71.txt.nlu.json",Keyword,terrorism,NULL,0.798198,0,2016,-0.666909,0.700118,0.647087,0.493052,0.649108,0.723441
1678,"/home/jdellaria/Desktop/UNGA Speeches/2016/SYR_71.txt.nlu.json",Keyword,terrorists,NULL,0.70674,0,2016,-0.482709,0.169523,0.543621,0.065235,0.333243,0.227407
1686,"/home/jdellaria/Desktop/UNGA Speeches/2016/GBR_71.txt.nlu.json",Concepts,Terrorism,NULL,0.63728,0,2016,0,0,0,0,0,0
1703,"/home/jdellaria/Desktop/UNGA Speeches/2016/GBR_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.324081,0,2016,0,0,0,0,0,0
1734,"/home/jdellaria/Desktop/UNGA Speeches/2016/GBR_71.txt.nlu.json",Keyword,"global terrorism",NULL,0.436458,0,2016,-0.667383,0.074791,0.801416,0.008484,0.194619,0.177684
1757,"/home/jdellaria/Desktop/UNGA Speeches/2016/TKM_71.txt.nlu.json",Concepts,Terrorism,NULL,0.245233,0,2016,0,0,0,0,0,0
1763,"/home/jdellaria/Desktop/UNGA Speeches/2016/TKM_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.187215,0,2016,0,0,0,0,0,0
1823,"/home/jdellaria/Desktop/UNGA Speeches/2016/FIN_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.362445,0,2016,0,0,0,0,0,0
1914,"/home/jdellaria/Desktop/UNGA Speeches/2016/AFG_71.txt.nlu.json",Concepts,Terrorism,NULL,0.721283,0,2016,0,0,0,0,0,0
1930,"/home/jdellaria/Desktop/UNGA Speeches/2016/AFG_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.451961,0,2016,0,0,0,0,0,0
1959,"/home/jdellaria/Desktop/UNGA Speeches/2016/AFG_71.txt.nlu.json",Keyword,"terrorist safe havens",NULL,0.643587,0,2016,-0.519892,0.51103,0.197317,0.012254,0.465284,0.049004
1967,"/home/jdellaria/Desktop/UNGA Speeches/2016/AFG_71.txt.nlu.json",Keyword,"terrorism aid radicalism",NULL,0.622066,0,2016,-0.373777,0.168737,0.28655,0.080697,0.485569,0.083866
2046,"/home/jdellaria/Desktop/UNGA Speeches/2016/KEN_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.411539,0,2016,0,0,0,0,0,0
2281,"/home/jdellaria/Desktop/UNGA Speeches/2016/GMB_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.503765,0,2016,0,0,0,0,0,0
2399,"/home/jdellaria/Desktop/UNGA Speeches/2016/MHL_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.372295,0,2016,0,0,0,0,0,0
2504,"/home/jdellaria/Desktop/UNGA Speeches/2016/ISL_71.txt.nlu.json",Concepts,Terrorism,NULL,0.277933,0,2016,0,0,0,0,0,0
2516,"/home/jdellaria/Desktop/UNGA Speeches/2016/ISL_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.38915,0,2016,0,0,0,0,0,0
2561,"/home/jdellaria/Desktop/UNGA Speeches/2016/CPV_71.txt.nlu.json",Concepts,Terrorism,NULL,0.426057,0,2016,0,0,0,0,0,0
2577,"/home/jdellaria/Desktop/UNGA Speeches/2016/CPV_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.408108,0,2016,0,0,0,0,0,0
2632,"/home/jdellaria/Desktop/UNGA Speeches/2016/SYC_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.284959,0,2016,0,0,0,0,0,0
2749,"/home/jdellaria/Desktop/UNGA Speeches/2016/ZMB_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.509292,0,2016,0,0,0,0,0,0
2802,"/home/jdellaria/Desktop/UNGA Speeches/2016/ARE_71.txt.nlu.json",Concepts,Terrorism,NULL,0.386004,0,2016,0,0,0,0,0,0
2810,"/home/jdellaria/Desktop/UNGA Speeches/2016/ARE_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.454814,0,2016,0,0,0,0,0,0
2849,"/home/jdellaria/Desktop/UNGA Speeches/2016/ARE_71.txt.nlu.json",Keyword,"terrorist groups",NULL,0.485964,0,2016,-0.679155,0.354974,0.303804,0.070888,0.395698,0.143171
2874,"/home/jdellaria/Desktop/UNGA Speeches/2016/NAM_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.353849,0,2016,0,0,0,0,0,0
2980,"/home/jdellaria/Desktop/UNGA Speeches/2016/IDN_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.439811,0,2016,0,0,0,0,0,0
3024,"/home/jdellaria/Desktop/UNGA Speeches/2016/RUS_71.txt.nlu.json",Concepts,Terrorism,NULL,0.480466,0,2016,0,0,0,0,0,0
3088,"/home/jdellaria/Desktop/UNGA Speeches/2016/CMR_71.txt.nlu.json",Concepts,Terrorism,NULL,0.264645,0,2016,0,0,0,0,0,0
3150,"/home/jdellaria/Desktop/UNGA Speeches/2016/SAU_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.456635,0,2016,0,0,0,0,0,0
3334,"/home/jdellaria/Desktop/UNGA Speeches/2016/MUS_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.63088,0,2016,0,0,0,0,0,0
3450,"/home/jdellaria/Desktop/UNGA Speeches/2016/ETH_71.txt.nlu.json",Concepts,Terrorism,NULL,0.402697,0,2016,0,0,0,0,0,0
3454,"/home/jdellaria/Desktop/UNGA Speeches/2016/ETH_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.340604,0,2016,0,0,0,0,0,0
3514,"/home/jdellaria/Desktop/UNGA Speeches/2016/VNM_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.5272,0,2016,0,0,0,0,0,0
3695,"/home/jdellaria/Desktop/UNGA Speeches/2016/THA_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.433661,0,2016,0,0,0,0,0,0
3738,"/home/jdellaria/Desktop/UNGA Speeches/2016/IRQ_71.txt.nlu.json",Concepts,Terrorism,NULL,0.685271,0,2016,0,0,0,0,0,0
3776,"/home/jdellaria/Desktop/UNGA Speeches/2016/IRQ_71.txt.nlu.json",Keyword,"terrorist organization Daesh",NULL,0.890442,0,2016,-0.723819,0.176099,0.232476,0.096579,0.418471,0.230615
3777,"/home/jdellaria/Desktop/UNGA Speeches/2016/IRQ_71.txt.nlu.json",Keyword,terrorism,NULL,0.887696,0,2016,-0.671455,0.11171,0.513556,0.576203,0.594278,0.451277
3786,"/home/jdellaria/Desktop/UNGA Speeches/2016/IRQ_71.txt.nlu.json",Keyword,"cowardly terrorist attacks",NULL,0.844334,0,2016,-0.738254,0.406453,0.423769,0.006828,0.203012,0.295416
3809,"/home/jdellaria/Desktop/UNGA Speeches/2016/KIR_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.666675,0,2016,0,0,0,0,0,0
3871,"/home/jdellaria/Desktop/UNGA Speeches/2016/NRU_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.375037,0,2016,0,0,0,0,0,0
4028,"/home/jdellaria/Desktop/UNGA Speeches/2016/MYS_71.txt.nlu.json",Concepts,Terrorism,NULL,0.721908,0,2016,0,0,0,0,0,0
4045,"/home/jdellaria/Desktop/UNGA Speeches/2016/MYS_71.txt.nlu.json",Concepts,Counter-terrorism,NULL,0.319399,0,2016,0,0,0,0,0,0
4046,"/home/jdellaria/Desktop/UNGA Speeches/2016/MYS_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.611614,0,2016,0,0,0,0,0,0
4098,"/home/jdellaria/Desktop/UNGA Speeches/2016/NLD_71.txt.nlu.json",Concepts,Terrorism,NULL,0.258798,0,2016,0,0,0,0,0,0
4147,"/home/jdellaria/Desktop/UNGA Speeches/2016/IRN_71.txt.nlu.json",Concepts,Terrorism,NULL,0.560248,0,2016,0,0,0,0,0,0
4165,"/home/jdellaria/Desktop/UNGA Speeches/2016/IRN_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.463078,0,2016,0,0,0,0,0,0
4194,"/home/jdellaria/Desktop/UNGA Speeches/2016/IRN_71.txt.nlu.json",Keyword,"Takfiri terrorist groups",NULL,0.739874,0,2016,0,0.199748,0.582969,0.006787,0.231175,0.338501
4225,"/home/jdellaria/Desktop/UNGA Speeches/2016/PAK_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.614493,0,2016,0,0,0,0,0,0
4260,"/home/jdellaria/Desktop/UNGA Speeches/2016/PAK_71.txt.nlu.json",Keyword,"externally sponsored terrorism",NULL,0.66725,0,2016,-0.848353,0.086443,0.770955,0.00286,0.304341,0.116853
4288,"/home/jdellaria/Desktop/UNGA Speeches/2016/MWI_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.470576,0,2016,0,0,0,0,0,0
4400,"/home/jdellaria/Desktop/UNGA Speeches/2016/NPL_71.txt.nlu.json",Concepts,Terrorism,NULL,0.213452,0,2016,0,0,0,0,0,0
4405,"/home/jdellaria/Desktop/UNGA Speeches/2016/NPL_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.469421,0,2016,0,0,0,0,0,0
4506,"/home/jdellaria/Desktop/UNGA Speeches/2016/ERI_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.44129,0,2016,0,0,0,0,0,0
4567,"/home/jdellaria/Desktop/UNGA Speeches/2016/GUY_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.469392,0,2016,0,0,0,0,0,0
4613,"/home/jdellaria/Desktop/UNGA Speeches/2016/TZA_71.txt.nlu.json",Concepts,Terrorism,NULL,0.609508,0,2016,0,0,0,0,0,0
4628,"/home/jdellaria/Desktop/UNGA Speeches/2016/TZA_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.414533,0,2016,0,0,0,0,0,0
4688,"/home/jdellaria/Desktop/UNGA Speeches/2016/TTO_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.473442,0,2016,0,0,0,0,0,0
4748,"/home/jdellaria/Desktop/UNGA Speeches/2016/QAT_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.468873,0,2016,0,0,0,0,0,0
4811,"/home/jdellaria/Desktop/UNGA Speeches/2016/CUB_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.420024,0,2016,0,0,0,0,0,0
4871,"/home/jdellaria/Desktop/UNGA Speeches/2016/ARM_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.493212,0,2016,0,0,0,0,0,0
4914,"/home/jdellaria/Desktop/UNGA Speeches/2016/Eur_71.txt.nlu.json",Concepts,Terrorism,NULL,0.672293,0,2016,0,0,0,0,0,0
4948,"/home/jdellaria/Desktop/UNGA Speeches/2016/Eur_71.txt.nlu.json",Entities,"terrorist financing",Crime,0.31849,0,2016,-0.775561,0.193894,0.305841,0.007979,0.26414,0.091504
4995,"/home/jdellaria/Desktop/UNGA Speeches/2016/LAO_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.416527,0,2016,0,0,0,0,0,0
5053,"/home/jdellaria/Desktop/UNGA Speeches/2016/BHS_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.551351,0,2016,0,0,0,0,0,0
5115,"/home/jdellaria/Desktop/UNGA Speeches/2016/UKR_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.324523,0,2016,0,0,0,0,0,0
5175,"/home/jdellaria/Desktop/UNGA Speeches/2016/LSO_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.310807,0,2016,0,0,0,0,0,0
5216,"/home/jdellaria/Desktop/UNGA Speeches/2016/BIH_71.txt.nlu.json",Concepts,Terrorism,NULL,0.69201,0,2016,0,0,0,0,0,0
5235,"/home/jdellaria/Desktop/UNGA Speeches/2016/BIH_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.425119,0,2016,0,0,0,0,0,0
5349,"/home/jdellaria/Desktop/UNGA Speeches/2016/GTM_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.493876,0,2016,0,0,0,0,0,0
5411,"/home/jdellaria/Desktop/UNGA Speeches/2016/KAZ_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.297361,0,2016,0,0,0,0,0,0
5463,"/home/jdellaria/Desktop/UNGA Speeches/2016/SLB_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.553545,0,2016,0,0,0,0,0,0
5512,"/home/jdellaria/Desktop/UNGA Speeches/2016/MDV_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.31748,0,2016,0,0,0,0,0,0
5568,"/home/jdellaria/Desktop/UNGA Speeches/2016/ALB_71.txt.nlu.json",Concepts,Terrorism,NULL,0.424913,0,2016,0,0,0,0,0,0
5570,"/home/jdellaria/Desktop/UNGA Speeches/2016/ALB_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.455785,0,2016,0,0,0,0,0,0
5632,"/home/jdellaria/Desktop/UNGA Speeches/2016/IRL_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.298373,0,2016,0,0,0,0,0,0
5741,"/home/jdellaria/Desktop/UNGA Speeches/2016/KWT_71.txt.nlu.json",Concepts,Terrorism,NULL,0.329137,0,2016,0,0,0,0,0,0
5749,"/home/jdellaria/Desktop/UNGA Speeches/2016/KWT_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.369295,0,2016,0,0,0,0,0,0
5930,"/home/jdellaria/Desktop/UNGA Speeches/2016/PLW_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.474004,0,2016,0,0,0,0,0,0
6113,"/home/jdellaria/Desktop/UNGA Speeches/2016/SLE_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.396278,0,2016,0,0,0,0,0,0
6174,"/home/jdellaria/Desktop/UNGA Speeches/2016/EGY_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.475183,0,2016,0,0,0,0,0,0
6393,"/home/jdellaria/Desktop/UNGA Speeches/2016/BTN_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.514282,0,2016,0,0,0,0,0,0
6436,"/home/jdellaria/Desktop/UNGA Speeches/2016/LVA_71.txt.nlu.json",Concepts,Terrorism,NULL,0.388386,0,2016,0,0,0,0,0,0
6452,"/home/jdellaria/Desktop/UNGA Speeches/2016/LVA_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.378476,0,2016,0,0,0,0,0,0
6506,"/home/jdellaria/Desktop/UNGA Speeches/2016/URY_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.35846,0,2016,0,0,0,0,0,0
6687,"/home/jdellaria/Desktop/UNGA Speeches/2016/JAM_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.415014,0,2016,0,0,0,0,0,0
6748,"/home/jdellaria/Desktop/UNGA Speeches/2016/PRK_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.293314,0,2016,0,0,0,0,0,0
7102,"/home/jdellaria/Desktop/UNGA Speeches/2016/SOM_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.331739,0,2016,0,0,0,0,0,0
7161,"/home/jdellaria/Desktop/UNGA Speeches/2016/TJK_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.358964,0,2016,0,0,0,0,0,0
7396,"/home/jdellaria/Desktop/UNGA Speeches/2016/AZE_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.342297,0,2016,0,0,0,0,0,0
7448,"/home/jdellaria/Desktop/UNGA Speeches/2016/VAT_71.txt.nlu.json",Concepts,Terrorism,NULL,0.452211,0,2016,0,0,0,0,0,0
7572,"/home/jdellaria/Desktop/UNGA Speeches/2016/NIC_71.txt.nlu.json",Concepts,Terrorism,NULL,0.43983,0,2016,0,0,0,0,0,0
7576,"/home/jdellaria/Desktop/UNGA Speeches/2016/NIC_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.528652,0,2016,0,0,0,0,0,0
7635,"/home/jdellaria/Desktop/UNGA Speeches/2016/AUT_71.txt.nlu.json",Concepts,Terrorism,NULL,0.38162,0,2016,0,0,0,0,0,0
7639,"/home/jdellaria/Desktop/UNGA Speeches/2016/AUT_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.479101,0,2016,0,0,0,0,0,0
7670,"/home/jdellaria/Desktop/UNGA Speeches/2016/AUT_71.txt.nlu.json",Keyword,"terrorists success stories",NULL,0.758857,0,2016,0,0.049914,0.037867,0.740819,0.169648,0.026678
7748,"/home/jdellaria/Desktop/UNGA Speeches/2016/TLS_71.txt.nlu.json",Concepts,Terrorism,NULL,0.29793,0,2016,0,0,0,0,0,0
7757,"/home/jdellaria/Desktop/UNGA Speeches/2016/TLS_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.399611,0,2016,0,0,0,0,0,0
7877,"/home/jdellaria/Desktop/UNGA Speeches/2016/BDI_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.422634,0,2016,0,0,0,0,0,0
8034,"/home/jdellaria/Desktop/UNGA Speeches/2016/IND_71.txt.nlu.json",Concepts,Terrorism,NULL,0.805368,0,2016,0,0,0,0,0,0
8041,"/home/jdellaria/Desktop/UNGA Speeches/2016/IND_71.txt.nlu.json",Concepts,Counter-terrorism,NULL,0.374911,0,2016,0,0,0,0,0,0
8045,"/home/jdellaria/Desktop/UNGA Speeches/2016/IND_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.561847,0,2016,0,0,0,0,0,0
8155,"/home/jdellaria/Desktop/UNGA Speeches/2016/SVK_71.txt.nlu.json",Concepts,Terrorism,NULL,0.463479,0,2016,0,0,0,0,0,0
8159,"/home/jdellaria/Desktop/UNGA Speeches/2016/SVK_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.55037,0,2016,0,0,0,0,0,0
8216,"/home/jdellaria/Desktop/UNGA Speeches/2016/AGO_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.36586,0,2016,0,0,0,0,0,0
8372,"/home/jdellaria/Desktop/UNGA Speeches/2016/ITA_71.txt.nlu.json",Keyword,"terrorist problem",NULL,0.735979,0,2016,0,0.208968,0.546371,0.005129,0.456528,0.131716
8452,"/home/jdellaria/Desktop/UNGA Speeches/2016/BLZ_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.339555,0,2016,0,0,0,0,0,0
8554,"/home/jdellaria/Desktop/UNGA Speeches/2016/SMR_71.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.354444,0,2016,0,0,0,0,0,0
8610,"/home/jdellaria/Desktop/UNGA Speeches/2016/LBR_71.txt.nlu.json",Concepts,Terrorism,NULL,0.360189,0,2016,0,0,0,0,0,0
